NUmberOfAgents,128,noise,0.1,mainAlgResult,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045206056858799526,envy,0.17866456977848544,resultForIPWDA,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0,envy,4.0396083657149926e-14,envResult,egalitarianGain,8.881784197001252e-16,utilitarianGain,0.45187495319403514,envy,2.989212268491132,fraudAgentIndexToResult,agenctINdex_0,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045206316840572525,envy,0.17866423827146932,agenctINdex_1,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0452262864948938,envy,0.17359771023701284,agenctINdex_2,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521063772716305,envy,0.17867590223119484,agenctINdex_3,egalitarianGain,0.00032481506496351287,utilitarianGain,0.045207347392241415,envy,0.17866687108958423,agenctINdex_4,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04494503974250552,envy,0.1755413882611627,agenctINdex_5,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521693318443365,envy,0.1786585416787925,agenctINdex_6,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0450738181358572,envy,0.17774877519668494,agenctINdex_7,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521056857535788,envy,0.1772763471682549,agenctINdex_8,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04523305289028179,envy,0.17865264300190714,agenctINdex_9,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521644995271834,envy,0.17865766310122577,agenctINdex_10,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520896420128806,envy,0.17866210597813525,agenctINdex_11,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045225667594497754,envy,0.17871428227666702,agenctINdex_12,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04508180759163749,envy,0.17774569008254917,agenctINdex_13,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04507772564566492,envy,0.17773949060559846,agenctINdex_14,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045210089328663994,envy,0.17745380081067097,agenctINdex_15,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04511357209304068,envy,0.18145979342040772,agenctINdex_16,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045208533625002545,envy,0.17859725061545542,agenctINdex_17,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04510152587648264,envy,0.18143112399982553,agenctINdex_18,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045091336378636715,envy,0.17784731229327777,agenctINdex_19,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521241845553359,envy,0.17865572386184203,agenctINdex_20,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04508278183736247,envy,0.1777426672285827,agenctINdex_21,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521142142965928,envy,0.17858505486454362,agenctINdex_22,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04497035986593967,envy,0.17567646385982807,agenctINdex_23,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521021880222409,envy,0.17859902025128105,agenctINdex_24,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04522066504440603,envy,0.17865526074425023,agenctINdex_25,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045209833152888734,envy,0.17860740458714502,agenctINdex_26,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520988620525901,envy,0.17865862957436798,agenctINdex_27,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045105883527302604,envy,0.17773211874785788,agenctINdex_28,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521867214185149,envy,0.17865509274485017,agenctINdex_29,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0452442132399995,envy,0.17855274367590904,agenctINdex_30,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04497039668259695,envy,0.1756591933572915,agenctINdex_31,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045232733647663004,envy,0.17864470013426115,agenctINdex_32,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520997930536641,envy,0.178639837085218,agenctINdex_33,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045200026928760906,envy,0.1784612411160276,agenctINdex_34,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521364282828655,envy,0.17855126115165806,agenctINdex_35,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521471641336694,envy,0.17863568964171028,agenctINdex_36,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521514906622781,envy,0.17862701088308755,agenctINdex_37,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0452153348767641,envy,0.17823303978030633,agenctINdex_38,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0452102702517434,envy,0.1786495128404598,agenctINdex_39,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520485090896931,envy,0.17851195066619577,agenctINdex_40,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520753710706704,envy,0.17866222643781943,agenctINdex_41,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521630014914657,envy,0.17865522571062487,agenctINdex_42,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04497020668019158,envy,0.1756479632072376,agenctINdex_43,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521317794142665,envy,0.17862920762735165,agenctINdex_44,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04517615865356328,envy,0.17693222470474532,agenctINdex_45,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520692730493381,envy,0.17825840773941906,agenctINdex_46,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521194001069073,envy,0.178561550338237,agenctINdex_47,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045209497139325094,envy,0.17826394734988127,agenctINdex_48,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045071074621340745,envy,0.17774827954413003,agenctINdex_49,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520592753756958,envy,0.17799375551759505,agenctINdex_50,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521844655019924,envy,0.17850700738159803,agenctINdex_51,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045230873613021805,envy,0.1786554198804998,agenctINdex_52,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04506684233399172,envy,0.17775616038490036,agenctINdex_53,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04525207664075803,envy,0.17848059462923133,agenctINdex_54,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045236792001327686,envy,0.17840894847344238,agenctINdex_55,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0452232635783798,envy,0.1786564595340294,agenctINdex_56,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520643163256932,envy,0.17866407779123222,agenctINdex_57,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520234992043792,envy,0.17840954500494552,agenctINdex_58,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04507713354704368,envy,0.17770010459804345,agenctINdex_59,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045213384293539605,envy,0.17865644699081343,agenctINdex_60,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045228314699946814,envy,0.17654197286662177,agenctINdex_61,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045211238371974716,envy,0.1785400785335992,agenctINdex_62,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045065669968210154,envy,0.17771090298924627,agenctINdex_63,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045227824649022974,envy,0.17865633365329484,agenctINdex_64,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520692543600413,envy,0.17866428650291832,agenctINdex_65,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045203701439504584,envy,0.17794925866583958,agenctINdex_66,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521144023338253,envy,0.17854495389613959,agenctINdex_67,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521334418541545,envy,0.17808841354176894,agenctINdex_68,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04508082282605019,envy,0.1776989878980824,agenctINdex_69,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045141778747125105,envy,0.177665622070839,agenctINdex_70,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.044978051176240985,envy,0.17187391373177782,agenctINdex_71,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04529315631127373,envy,0.17334093309720341,agenctINdex_72,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04519252495141357,envy,0.17333096319597138,agenctINdex_73,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521316810828968,envy,0.17859390070326134,agenctINdex_74,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045177958112750494,envy,0.17763087764895108,agenctINdex_75,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04519197746475356,envy,0.1776969277007525,agenctINdex_76,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045206056858799526,envy,0.17866456977848544,agenctINdex_77,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045219301946662904,envy,0.17865914440217964,agenctINdex_78,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520652121412638,envy,0.17829313368345054,agenctINdex_79,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520874737286684,envy,0.17863085946356994,agenctINdex_80,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045209814558536676,envy,0.17859778253820088,agenctINdex_81,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045196931702818244,envy,0.1782541029347982,agenctINdex_82,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0448154596723318,envy,0.1764895287515594,agenctINdex_83,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045215991984785875,envy,0.1786460603416397,agenctINdex_84,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04522062783102321,envy,0.17856026145350748,agenctINdex_85,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045221595018778205,envy,0.1720058234783573,agenctINdex_86,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045223840309549734,envy,0.17865547663750517,agenctINdex_87,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04523380222768436,envy,0.17865367533209328,agenctINdex_88,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04522004774673616,envy,0.17772447457895893,agenctINdex_89,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045201721866014566,envy,0.17848998533506394,agenctINdex_90,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521534437895691,envy,0.17856135858603128,agenctINdex_91,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04519722838369988,envy,0.17822581819727007,agenctINdex_92,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04523037761106208,envy,0.17862224725518422,agenctINdex_93,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045299210675219026,envy,0.17495143519909,agenctINdex_94,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04518634350555506,envy,0.17772409392398977,agenctINdex_95,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0452194607094325,envy,0.17865394082373598,agenctINdex_96,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520179252368561,envy,0.17817639103142732,agenctINdex_97,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521211775101874,envy,0.1786572275025527,agenctINdex_98,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045205513401482156,envy,0.17759071533248116,agenctINdex_99,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04522158719187375,envy,0.177574112080721,agenctINdex_100,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521151371819121,envy,0.17865989269056223,agenctINdex_101,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0452061545615412,envy,0.17791625435885233,agenctINdex_102,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045206469564242235,envy,0.17780984425527355,agenctINdex_103,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0449780902742245,envy,0.17188838342959578,agenctINdex_104,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520343235612034,envy,0.17853171063644227,agenctINdex_105,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520819177443003,envy,0.1786540860229663,agenctINdex_106,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04508424754379936,envy,0.1777595497493072,agenctINdex_107,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045207621572371126,envy,0.1784551165378023,agenctINdex_108,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521369634639116,envy,0.17862423891859106,agenctINdex_109,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520624791009853,envy,0.17848522986190415,agenctINdex_110,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520254424423498,envy,0.17835534768341643,agenctINdex_111,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04510168935867309,envy,0.17773132143433146,agenctINdex_112,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520785741204403,envy,0.17865020014777075,agenctINdex_113,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521117857182211,envy,0.1786576649880506,agenctINdex_114,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04518710585381114,envy,0.1779152318062579,agenctINdex_115,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520977643448654,envy,0.17816114676889594,agenctINdex_116,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04508527992923872,envy,0.1777606623725913,agenctINdex_117,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04497732524513265,envy,0.17564228963356826,agenctINdex_118,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045209546797410294,envy,0.17867129030196047,agenctINdex_119,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045211058962670636,envy,0.1840786068067306,agenctINdex_120,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520607664334775,envy,0.17860174409478727,agenctINdex_121,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045074811279190774,envy,0.17773029801310433,agenctINdex_122,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521065716396344,envy,0.1786593488171389,agenctINdex_123,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521327758920002,envy,0.17856168685290777,agenctINdex_124,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04520520667861083,envy,0.17727755989943275,agenctINdex_125,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521201454043289,envy,0.17866182082314847,agenctINdex_126,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.044963274148918986,envy,0.17555360722475077,agenctINdex_127,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.04521829494653251,envy,0.1786587662709166,,mainAlgAfterChange,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.045206056858799526,envy,0.17866456977848544,resultForIPWDAAfterChange,egalitarianGain,-1.1102230246251565e-16,utilitarianGain,0.0,envy,4.0396083657149926e-14,envResultAfterChange,egalitarianGain,8.881784197001252e-16,utilitarianGain,0.45187495319403514,envy,2.989212268491132
